
Iteracción: 0
individual0 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:6.377e+09, last mutation: -1, Identificador de poblacion: 0
individual67 mCAI=0.44316,mHD=0.219298,lLCS=0.131579,GENDER=female,AGE:3,fitness:8.152e+07, last mutation: 2, Identificador de poblacion: 12
individual68 mCAI=0.44316,mHD=0.219298,lLCS=0.131579,GENDER=female,AGE:6,fitness:8.152e+07, last mutation: 2, Identificador de poblacion: 12
individual69 mCAI=0.44316,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:6,fitness:8.14944e+07, last mutation: 2, Identificador de poblacion: 12
individual70 mCAI=0.442259,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:4,fitness:7.74564e+07, last mutation: 2, Identificador de poblacion: 4
individual71 mCAI=0.442259,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:5,fitness:7.74564e+07, last mutation: 2, Identificador de poblacion: 4
individual72 mCAI=0.442259,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:6,fitness:7.74564e+07, last mutation: 2, Identificador de poblacion: 4
individual73 mCAI=0.441559,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:4,fitness:7.44897e+07, last mutation: 2, Identificador de poblacion: 12
individual74 mCAI=0.466482,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:6,fitness:7.3171e+07, last mutation: 0, Identificador de poblacion: 21
individual75 mCAI=0.456505,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:5,fitness:7.2644e+07, last mutation: 0, Identificador de poblacion: 193
individual76 mCAI=0.466172,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:5,fitness:7.11989e+07, last mutation: 1, Identificador de poblacion: 193
individual77 mCAI=0.466172,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:2,fitness:7.11989e+07, last mutation: 1, Identificador de poblacion: 193
individual78 mCAI=0.465927,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:4,fitness:6.96922e+07, last mutation: 1, Identificador de poblacion: 186
individual79 mCAI=0.491823,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:4,fitness:6.77398e+07, last mutation: 1, Identificador de poblacion: 54
individual80 mCAI=0.464477,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:2,fitness:6.13715e+07, last mutation: 4, Identificador de poblacion: 161
individual81 mCAI=0.437993,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:3,fitness:6.09244e+07, last mutation: 3, Identificador de poblacion: 193
individual82 mCAI=0.437993,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:3,fitness:6.09188e+07, last mutation: 0, Identificador de poblacion: 193
individual83 mCAI=0.470836,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:5,fitness:5.62913e+07, last mutation: 1, Identificador de poblacion: 4
individual84 mCAI=0.470836,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:5,fitness:5.62913e+07, last mutation: 1, Identificador de poblacion: 4
individual85 mCAI=0.436012,mHD=0.219298,lLCS=0.140351,GENDER=male,AGE:0,fitness:5.44631e+07, last mutation: 4, Identificador de poblacion: 100
individual86 mCAI=0.462972,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:5,fitness:5.37595e+07, last mutation: 1, Identificador de poblacion: 4
individual87 mCAI=0.462972,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:5,fitness:5.37595e+07, last mutation: 1, Identificador de poblacion: 4
individual88 mCAI=0.462521,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:5,fitness:5.16749e+07, last mutation: 1, Identificador de poblacion: 4
individual89 mCAI=0.462013,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:4,fitness:4.94253e+07, last mutation: 0, Identificador de poblacion: 54
individual90 mCAI=0.433828,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:5,fitness:4.81527e+07, last mutation: 2, Identificador de poblacion: 4
individual91 mCAI=0.450207,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:0,fitness:4.61299e+07, last mutation: 1, Identificador de poblacion: 27
individual92 mCAI=0.44935,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:5,fitness:4.33684e+07, last mutation: 1, Identificador de poblacion: 4
individual93 mCAI=0.44935,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:6,fitness:4.33684e+07, last mutation: 1, Identificador de poblacion: 4
individual94 mCAI=0.459947,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:5,fitness:4.1251e+07, last mutation: 0, Identificador de poblacion: 161
individual95 mCAI=0.45908,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:6,fitness:3.82312e+07, last mutation: 3, Identificador de poblacion: 161
individual96 mCAI=0.45908,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:6,fitness:3.82159e+07, last mutation: 1, Identificador de poblacion: 161
individual97 mCAI=0.429691,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:2,fitness:3.81487e+07, last mutation: 4, Identificador de poblacion: 56
individual98 mCAI=0.446457,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:5,fitness:3.52246e+07, last mutation: 1, Identificador de poblacion: 193
individual99 mCAI=0.446457,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:6,fitness:3.52246e+07, last mutation: 1, Identificador de poblacion: 193

individual100 mCAI=0.446457,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:5,fitness:3.52246e+07, last mutation: 1, Identificador de poblacion: 193
individual101 mCAI=0.446457,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:5,fitness:3.52214e+07, last mutation: 1, Identificador de poblacion: 193
individual102 mCAI=0.446457,mHD=0.210526,lLCS=0.140351,GENDER=male,AGE:5,fitness:3.52108e+07, last mutation: 1, Identificador de poblacion: 193
individual103 mCAI=0.457668,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:6,fitness:3.3765e+07, last mutation: 1, Identificador de poblacion: 161
individual104 mCAI=0.44387,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:4,fitness:2.92362e+07, last mutation: 1, Identificador de poblacion: 12
individual105 mCAI=0.44329,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:5,fitness:2.80375e+07, last mutation: 1, Identificador de poblacion: 12
individual106 mCAI=0.44316,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:5,fitness:2.77754e+07, last mutation: 1, Identificador de poblacion: 12
individual107 mCAI=0.44316,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:4,fitness:2.77754e+07, last mutation: 1, Identificador de poblacion: 12
individual108 mCAI=0.44316,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:6,fitness:2.77669e+07, last mutation: 1, Identificador de poblacion: 12
individual109 mCAI=0.44315,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:6,fitness:2.77587e+07, last mutation: 3, Identificador de poblacion: 12
individual110 mCAI=0.44315,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:5,fitness:2.77587e+07, last mutation: 3, Identificador de poblacion: 12
individual111 mCAI=0.423848,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:5,fitness:2.74342e+07, last mutation: 0, Identificador de poblacion: 12
individual112 mCAI=0.423561,mHD=0.219298,lLCS=0.140351,GENDER=male,AGE:2,fitness:2.69935e+07, last mutation: 4, Identificador de poblacion: 156
individual113 mCAI=0.462972,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:2.49725e+07, last mutation: 1, Identificador de poblacion: 4
individual114 mCAI=0.421857,mHD=0.219298,lLCS=0.140351,GENDER=male,AGE:2,fitness:2.45208e+07, last mutation: 4, Identificador de poblacion: 67
individual115 mCAI=0.419852,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:4,fitness:2.18135e+07, last mutation: 0, Identificador de poblacion: 12
individual116 mCAI=0.369833,mHD=0.166667,lLCS=0.166667,GENDER=male,AGE:0,fitness:2.18135e+07, last mutation: 0, Identificador de poblacion: 160
individual117 mCAI=0.451557,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:4,fitness:1.97581e+07, last mutation: 0, Identificador de poblacion: 193
individual118 mCAI=0.416738,mHD=0.219298,lLCS=0.140351,GENDER=male,AGE:1,fitness:1.83007e+07, last mutation: 0, Identificador de poblacion: 67
individual119 mCAI=0.450619,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:5,fitness:1.81985e+07, last mutation: 2, Identificador de poblacion: 54
individual120 mCAI=0.433609,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.39567e+07, last mutation: 0, Identificador de poblacion: 12
individual121 mCAI=0.432895,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:6,fitness:1.32575e+07, last mutation: 0, Identificador de poblacion: 4
individual122 mCAI=0.454536,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:4,fitness:1.04477e+07, last mutation: 0, Identificador de poblacion: 4
individual123 mCAI=0.44387,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:5,fitness:1.00709e+07, last mutation: 1, Identificador de poblacion: 12
individual124 mCAI=0.427978,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:5,fitness:9.30376e+06, last mutation: 0, Identificador de poblacion: 4
individual125 mCAI=0.449727,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:4,fitness:6.35514e+06, last mutation: 0, Identificador de poblacion: 4
individual126 mCAI=0.437993,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:6.01596e+06, last mutation: 0, Identificador de poblacion: 193
individual127 mCAI=0.416961,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:4.19155e+06, last mutation: 0, Identificador de poblacion: 193
individual128 mCAI=0.465769,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:5,fitness:2.90816e+06, last mutation: 0, Identificador de poblacion: 54
individual129 mCAI=0.440654,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:5,fitness:2.48892e+06, last mutation: 0, Identificador de poblacion: 4
individual130 mCAI=0.427693,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:2.43967e+06, last mutation: 0, Identificador de poblacion: 12
individual131 mCAI=0.409217,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:5,fitness:2.3997e+06, last mutation: 0, Identificador de poblacion: 12
individual132 mCAI=0.497167,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:2.39965e+06, last mutation: 1, Identificador de poblacion: 54
individual133 mCAI=0.43995,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.31436e+06, last mutation: 0, Identificador de poblacion: 54
individual134 mCAI=0.497423,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:2,fitness:1.95794e+06, last mutation: 1, Identificador de poblacion: 4
individual135 mCAI=0.405195,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:4,fitness:1.79597e+06, last mutation: 0, Identificador de poblacion: 12
individual136 mCAI=0.435548,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.46881e+06, last mutation: 0, Identificador de poblacion: 161
individual137 mCAI=0.44376,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:1.28992e+06, last mutation: 0, Identificador de poblacion: 193
individual138 mCAI=0.434163,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:4,fitness:1.2731e+06, last mutation: 0, Identificador de poblacion: 4
individual139 mCAI=0.444274,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:6,fitness:1.25376e+06, last mutation: 0, Identificador de poblacion: 54
individual140 mCAI=0.443594,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:4,fitness:1.15642e+06, last mutation: 0, Identificador de poblacion: 161
individual141 mCAI=0.486701,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:2,fitness:832284, last mutation: 2, Identificador de poblacion: 4
individual142 mCAI=0.424832,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:4,fitness:720815, last mutation: 0, Identificador de poblacion: 12
individual143 mCAI=0.411788,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:4,fitness:602639, last mutation: 0, Identificador de poblacion: 12
individual144 mCAI=0.436922,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:6,fitness:523032, last mutation: 0, Identificador de poblacion: 160
individual145 mCAI=0.433259,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:5,fitness:338348, last mutation: 0, Identificador de poblacion: 161
individual146 mCAI=0.432545,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:5,fitness:310800, last mutation: 0, Identificador de poblacion: 161
individual147 mCAI=0.453655,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:5,fitness:241240, last mutation: 0, Identificador de poblacion: 161
individual148 mCAI=0.428141,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:5,fitness:184096, last mutation: 0, Identificador de poblacion: 193
individual149 mCAI=0.37358,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:4,fitness:183757, last mutation: 0, Identificador de poblacion: 186
individual150 mCAI=0.45132,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:4,fitness:170871, last mutation: 0, Identificador de poblacion: 54
individual151 mCAI=0.4365,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:4,fitness:152752, last mutation: 0, Identificador de poblacion: 193
individual152 mCAI=0.411447,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:4,fitness:121429, last mutation: 0, Identificador de poblacion: 12
individual153 mCAI=0.467677,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:4,fitness:121350, last mutation: 0, Identificador de poblacion: 4
individual154 mCAI=0.411381,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:4,fitness:120637, last mutation: 0, Identificador de poblacion: 193
individual155 mCAI=0.465919,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:3,fitness:101577, last mutation: 0, Identificador de poblacion: 4
individual156 mCAI=0.445081,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:4,fitness:96484.5, last mutation: 0, Identificador de poblacion: 193
individual157 mCAI=0.443471,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:4,fitness:86134.9, last mutation: 0, Identificador de poblacion: 4
individual158 mCAI=0.455464,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:4,fitness:84460.4, last mutation: 0, Identificador de poblacion: 4
individual159 mCAI=0.442262,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:4,fitness:79092.4, last mutation: 0, Identificador de poblacion: 4
individual160 mCAI=0.4227,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:4,fitness:23870.8, last mutation: 0, Identificador de poblacion: 54
individual161 mCAI=0.44316,mHD=0.219298,lLCS=0.184211,GENDER=female,AGE:5,fitness:22293.5, last mutation: 2, Identificador de poblacion: 12
individual162 mCAI=0.450206,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:20737.9, last mutation: 0, Identificador de poblacion: 193
individual163 mCAI=0.370418,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:6,fitness:16007.9, last mutation: 0, Identificador de poblacion: 160
individual164 mCAI=0.432749,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:5,fitness:12030.9, last mutation: 0, Identificador de poblacion: 4
individual165 mCAI=0.414639,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:5,fitness:8044.9, last mutation: 0, Identificador de poblacion: 4
individual166 mCAI=0.408029,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:4,fitness:6937.77, last mutation: 0, Identificador de poblacion: 193
individual167 mCAI=0.425372,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:5,fitness:6371.12, last mutation: 0, Identificador de poblacion: 4
individual168 mCAI=0.364971,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:5,fitness:5819.84, last mutation: 0, Identificador de poblacion: 4
individual169 mCAI=0.418765,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:4,fitness:5803.18, last mutation: 0, Identificador de poblacion: 193
individual170 mCAI=0.379514,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:4482.29, last mutation: 0, Identificador de poblacion: 4
individual171 mCAI=0.434033,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:4,fitness:4054.66, last mutation: 0, Identificador de poblacion: 4
individual172 mCAI=0.378317,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:2,fitness:3961.09, last mutation: 0, Identificador de poblacion: 4
individual173 mCAI=0.463466,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:5,fitness:3474.16, last mutation: 0, Identificador de poblacion: 21
individual174 mCAI=0.376423,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:3258.16, last mutation: 0, Identificador de poblacion: 156
individual175 mCAI=0.400855,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:4,fitness:2980.12, last mutation: 0, Identificador de poblacion: 54
individual176 mCAI=0.357055,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:4,fitness:2886.13, last mutation: 0, Identificador de poblacion: 4
individual177 mCAI=0.453466,mHD=0.192982,lLCS=0.184211,GENDER=male,AGE:4,fitness:2698.33, last mutation: 0, Identificador de poblacion: 193
individual178 mCAI=0.443263,mHD=0.210526,lLCS=0.201754,GENDER=male,AGE:1,fitness:2612.95, last mutation: 0, Identificador de poblacion: 56
individual179 mCAI=0.373903,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:2512.16, last mutation: 0, Identificador de poblacion: 193
individual180 mCAI=0.462972,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:5,fitness:1889.02, last mutation: 1, Identificador de poblacion: 4
individual181 mCAI=0.436077,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:3,fitness:1556.38, last mutation: 0, Identificador de poblacion: 4
individual182 mCAI=0.44329,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:2,fitness:999.799, last mutation: 1, Identificador de poblacion: 12
individual183 mCAI=0.427656,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:6,fitness:813.167, last mutation: 0, Identificador de poblacion: 100
individual184 mCAI=0.43005,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:3,fitness:777.005, last mutation: 0, Identificador de poblacion: 186
individual185 mCAI=0.429326,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:715.024, last mutation: 0, Identificador de poblacion: 54
individual186 mCAI=0.419468,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:6,fitness:232.354, last mutation: 0, Identificador de poblacion: 12
individual187 mCAI=0.416948,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:174.776, last mutation: 0, Identificador de poblacion: 27
individual188 mCAI=0.400105,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:4,fitness:103.436, last mutation: 0, Identificador de poblacion: 4
individual189 mCAI=0.427783,mHD=0.184211,lLCS=0.192982,GENDER=male,AGE:4,fitness:80.622, last mutation: 0, Identificador de poblacion: 4
individual190 mCAI=0.445423,mHD=0.192982,lLCS=0.254386,GENDER=male,AGE:4,fitness:58.8906, last mutation: 0, Identificador de poblacion: 4
individual191 mCAI=0.400892,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:28.2566, last mutation: 0, Identificador de poblacion: 193
individual192 mCAI=0.380396,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:1,fitness:11.5275, last mutation: 0, Identificador de poblacion: 193
individual193 mCAI=0.401394,mHD=0.184211,lLCS=0.22807,GENDER=female,AGE:0,fitness:8.47749, last mutation: 0, Identificador de poblacion: 156
individual194 mCAI=0.409019,mHD=0.175439,lLCS=0.192982,GENDER=female,AGE:1,fitness:5.66495, last mutation: 0, Identificador de poblacion: 193
individual195 mCAI=0.391993,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:2,fitness:4.29488, last mutation: 0, Identificador de poblacion: 12
individual196 mCAI=0.446352,mHD=0.157895,lLCS=0.166667,GENDER=male,AGE:6,fitness:4.00508, last mutation: 0, Identificador de poblacion: 161
individual197 mCAI=0.403914,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:2,fitness:1.63072, last mutation: 0, Identificador de poblacion: 193
individual198 mCAI=0.421341,mHD=0.149123,lLCS=0.149123,GENDER=female,AGE:4,fitness:0.180617, last mutation: 0, Identificador de poblacion: 193
individual199 mCAI=0.352503,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:3,fitness:0.0732126, last mutation: 0, Identificador de poblacion: 193
//

Iteracción: 12
individual0 mCAI=0.495911,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:5.16405e+08, last mutation: 4, Identificador de poblacion: 54
individual1 mCAI=0.495127,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.86183e+08, last mutation: 4, Identificador de poblacion: 54
individual2 mCAI=0.488784,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:4.07895e+08, last mutation: 3, Identificador de poblacion: 54
individual3 mCAI=0.488784,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.07838e+08, last mutation: 4, Identificador de poblacion: 54
individual4 mCAI=0.481674,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.92179e+08, last mutation: 4, Identificador de poblacion: 4
individual5 mCAI=0.48166,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.91892e+08, last mutation: 4, Identificador de poblacion: 4
individual6 mCAI=0.495127,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.87991e+08, last mutation: 4, Identificador de poblacion: 54
individual7 mCAI=0.476468,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.03067e+08, last mutation: 4, Identificador de poblacion: 4
individual8 mCAI=0.486481,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:6,fitness:2.498e+08, last mutation: 2, Identificador de poblacion: 54
individual9 mCAI=0.455578,mHD=0.22807,lLCS=0.131579,GENDER=male,AGE:0,fitness:2.32571e+08, last mutation: 4, Identificador de poblacion: 12
individual10 mCAI=0.470836,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:3,fitness:2.29316e+08, last mutation: 2, Identificador de poblacion: 4
individual11 mCAI=0.470836,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:4,fitness:2.29316e+08, last mutation: 1, Identificador de poblacion: 4
individual12 mCAI=0.484911,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:0,fitness:2.21387e+08, last mutation: 4, Identificador de poblacion: 21
individual13 mCAI=0.46632,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.83372e+08, last mutation: 4, Identificador de poblacion: 54
individual14 mCAI=0.489885,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:4,fitness:1.7899e+08, last mutation: 1, Identificador de poblacion: 4
individual15 mCAI=0.486481,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:6,fitness:1.76999e+08, last mutation: 1, Identificador de poblacion: 54
individual16 mCAI=0.465435,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.75507e+08, last mutation: 4, Identificador de poblacion: 4
individual17 mCAI=0.447619,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.74992e+08, last mutation: 4, Identificador de poblacion: 12
individual18 mCAI=0.463763,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.61566e+08, last mutation: 4, Identificador de poblacion: 4
individual19 mCAI=0.462972,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:6,fitness:1.55359e+08, last mutation: 1, Identificador de poblacion: 4
individual20 mCAI=0.462972,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.55359e+08, last mutation: 2, Identificador de poblacion: 4
individual21 mCAI=0.462972,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:4,fitness:1.55359e+08, last mutation: 2, Identificador de poblacion: 4
individual22 mCAI=0.462972,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.55359e+08, last mutation: 2, Identificador de poblacion: 4
individual23 mCAI=0.462972,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:4,fitness:1.55359e+08, last mutation: 2, Identificador de poblacion: 4
individual24 mCAI=0.462818,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.54182e+08, last mutation: 4, Identificador de poblacion: 4
individual25 mCAI=0.472306,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.43804e+08, last mutation: 2, Identificador de poblacion: 161
individual26 mCAI=0.46086,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:6,fitness:1.39933e+08, last mutation: 2, Identificador de poblacion: 4
individual27 mCAI=0.470836,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:5,fitness:1.3103e+08, last mutation: 2, Identificador de poblacion: 4
individual28 mCAI=0.470836,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.3103e+08, last mutation: 1, Identificador de poblacion: 4
individual29 mCAI=0.486701,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:4,fitness:1.28317e+08, last mutation: 0, Identificador de poblacion: 4
individual30 mCAI=0.470499,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:4,fitness:1.28263e+08, last mutation: 1, Identificador de poblacion: 186
individual31 mCAI=0.491823,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:5,fitness:1.27333e+08, last mutation: 1, Identificador de poblacion: 54
individual32 mCAI=0.458845,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:6,fitness:1.2665e+08, last mutation: 2, Identificador de poblacion: 4
individual33 mCAI=0.482682,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:6,fitness:1.25376e+08, last mutation: 0, Identificador de poblacion: 54
individual34 mCAI=0.489374,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:6,fitness:1.25022e+08, last mutation: 3, Identificador de poblacion: 54
individual35 mCAI=0.477457,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.24669e+08, last mutation: 1, Identificador de poblacion: 4
individual36 mCAI=0.468859,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:6,fitness:1.15638e+08, last mutation: 1, Identificador de poblacion: 193
individual37 mCAI=0.468859,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:1.15638e+08, last mutation: 1, Identificador de poblacion: 193
individual38 mCAI=0.435464,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:4,fitness:1.13303e+08, last mutation: 2, Identificador de poblacion: 12
individual39 mCAI=0.456096,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.10532e+08, last mutation: 4, Identificador de poblacion: 4
individual40 mCAI=0.475147,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.04363e+08, last mutation: 4, Identificador de poblacion: 161
individual41 mCAI=0.466172,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:6,fitness:9.75622e+07, last mutation: 1, Identificador de poblacion: 193
individual42 mCAI=0.466172,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:6,fitness:9.75622e+07, last mutation: 1, Identificador de poblacion: 193
individual43 mCAI=0.466172,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:9.75622e+07, last mutation: 3, Identificador de poblacion: 193
individual44 mCAI=0.466172,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:5,fitness:9.75622e+07, last mutation: 3, Identificador de poblacion: 193
